GlobalID	registeringsdato	klokkeslett_start	ano_flate_id	ano_punkt_id	ssb_id	program	instruks	aar	dataansvarlig_mdir	dataeier	vaer	hovedoekosystem_punkt	andel_hovedoekosystem_punkt	utilgjengelig_punkt	utilgjengelig_begrunnelse	gps	noeyaktighet	kommentar_posisjon	klokkeslett_karplanter_start	art_alle_registrert	karplanter_dekning	klokkeslett_karplanter_slutt	karplanter_feltsjikt	moser_dekning	torvmoser_dekning	lav_dekning	stroe_dekning	jord_grus_stein_berg_dekning	stubber_kvister_dekning	alger_fjell_dekning	kommentar_ruteanalyse	fastmerker	kommentar_fastmerker	kartleggingsenhet_1m2	hovedtype_1m2	ke_beskrivelse_1m2	kartleggingsenhet_250m2	hovedtype_250m2	ke_beskrivelse_250m2	andel_kartleggingsenhet_250m2	groeftingsintensitet	bruksintensitet	beitetrykk	slatteintensitet	tungekjoretoy	slitasje	forekomst_ntyp	ntyp	kommentar_naturtyperegistering	side_5_note	krypende_vier_dekning	ikke_krypende_vier_dekning	vedplanter_total_dekning	busker_dekning	tresjikt_dekning	treslag_registrert	roesslyng_dekning	roesslyngblad	pa_dekning	pa_note	pa_registrert	fa_total_dekning	fa_registrert	kommentar_250m2_flate	klokkeslett_slutt	vedlegg_url	creator	creationdate	editor	editdate	hovedtype_rute	Light1	Light2	Moist1	Moist2	pH1	pH2	Nitrogen1	Nitrogen2
{0D3022E5-182D-4838-87C5-AD800511FCDD}	2020-07-29 11:59:59	15:10	ANO0574	ANO0574_15	22045006825000	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2020	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	overskyet,opphold,vindstille	NA	80	nei	NA	Trimble catalyst	20-29cm	NA	NA	molte_rubus_chamaemorus + dvergbjørk_betula_nana_nana + åkersnelle_equisetum_arvense + Vierslekta_salix_sp + krekling_empetrum_nigrum + blokkebær_vaccinium_uliginosum + småtranebær_oxycoccus_microcarpus + duskmyrull_eriophorum_angustifolium + torvmyrull_eriophorum_vaginatum	69	NA	60	98	96	0	4	0	NA	NA	NA	ja	NA	V1-C-2	NA	NA	V1-C-2	NA	NA	80	1	1	NA	1	0	0	nei	NA	NA	NA	0	12	32	0.1	2	NA	NA	NA	NA	NA	NA	0	NA	NA	15:49	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/0d3022e5-182d-4838-87c5-ad800511fcdd	sinjac_miljodirektoratet	2020-09-01 20:22:52	sinjac_miljodirektoratet	2020-09-01 20:22:52	V1	0.560762093249405	NA	0.579994928751784	NA	0.628717853020753	NA	NA	0.692779862026533
{FA7381BD-4323-48B6-B3C4-0ACBAC553C77}	2020-07-29 11:59:59	11:16	ANO0574	ANO0574_53	22045006825000	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2020	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	overskyet,opphold,vindstille	NA	75	nei	NA	Trimble catalyst	10-19cm	NA	NA	bleikmyrklegg_pedicularis_lapponica + einer_juniperus_communis + Vierslekta_salix_sp + slirestarr_carex_vaginata + særbustarr_carex_dioica + krekling_empetrum_nigrum + blokkebær_vaccinium_uliginosum + røsslyng_calluna_vulgaris + sveveslekta_hieracium + fjelltistel_saussurea_alpina + tyttebær_vaccinium_vitis-idaea + gullris_solidago_virgaurea + småtranebær_oxycoccus_microcarpus + smyle_avenella_flexuosa + dunbjørk_betula_pubescens_pubescens	64.2	NA	63	95	86	0	4	0	NA	NA	Muligens en annen myrklegg bare to små blader, ingen blomst
I sirkelen også klubbestarr og noen marihånd blant annet	ja	NA	V1-C-3	NA	NA	V1-C-3	NA	NA	75	1	1	NA	1	0	0	ja	ntyp_E10_02	NA	NA	0	4	22	3	9	NA	NA	NA	NA	NA	NA	0	NA	NA	12:24	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/fa7381bd-4323-48b6-b3c4-0acbac553c77	sinjac_miljodirektoratet	2020-09-01 20:43:35	sinjac_miljodirektoratet	2020-09-01 20:43:35	V1	0.598146398875937	NA	0.460076512292888	NA	0.857523169580761	NA	NA	0.597735041143333
{25EA546F-A085-44DC-9FBF-EE5E1C1C3C91}	2020-07-10 11:59:59	15:17	ANO0612	ANO0612_13	19980006728000	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2020	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	overskyet,vindstille	NA	85	nei	NA	Trimble Catalyst	1-5cm	NA	NA	blåtopp_molinia_caerulea + rome_narthecium_ossifragum + duskmyrull_eriophorum_angustifolium + einer_juniperus_communis + tepperot_potentilla_erecta + klokkelyng_erica_tetralix + sveltstarr_carex_pauciflora + skogstjerne_lysimachia_europaea + hvitlyng_andromeda_polifolia + røsslyng_calluna_vulgaris + torvmyrull_eriophorum_vaginatum + rundsoldogg_drosera_rotundifolia	88.1	NA	88	80	80	0	15	0	NA	NA	NA	ja	NA	V1-C-1	NA	NA	V1-C-1	NA	NA	85	1	1	NA	1	0	0	nei	NA	NA	NA	0	0	5	2	2	NA	NA	NA	NA	NA	NA	0	NA	NA	15:30	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/25ea546f-a085-44dc-9fbf-ee5e1c1c3c91	chrpot_miljodirektoratet	2020-08-10 10:54:00	chrpot_miljodirektoratet	2020-08-10 10:54:00	V1	0.561699035951402	NA	0.909805370130359	NA	NA	0.859696286523544	NA	0.5791037852243
{AF8CF3F6-3BBF-4AAA-B646-C034FDB8A6FD}	2020-07-10 11:59:59	14:57	ANO0612	ANO0612_11	19980006728000	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2020	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	overskyet,vindstille	NA	90	nei	NA	Trimble Catalyst	1-5cm	NA	NA	molte_rubus_chamaemorus + blåtopp_molinia_caerulea + blåbær_vaccinium_myrtillus + blokkebær_vaccinium_uliginosum + rome_narthecium_ossifragum + bjørneskjegg_trichophorum_cespitosum + klokkelyng_erica_tetralix + tepperot_potentilla_erecta	89	NA	89	90	70	0	10	0	NA	NA	NA	ja	NA	V2-C-1	NA	NA	V2-C-1	NA	NA	70	1	1	NA	1	0	0	nei	NA	NA	NA	0	0	15	20	55	NA	NA	NA	NA	NA	NA	0	NA	NA	15:09	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/af8cf3f6-3bbf-4aaa-b646-c034fdb8a6fd	chrpot_miljodirektoratet	2020-08-10 10:54:10	chrpot_miljodirektoratet	2020-08-10 10:54:10	V2	NA	0.561494284445721	NA	0.78484949080548	0.248378653832325	NA	0.379804351093664	NA
{F0E841B0-CA45-4AE9-8F49-92DDE1D29DA1}	2020-07-10 11:59:59	12:06	ANO0612	ANO0612_46	19980006728000	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2020	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	sol,vindstille	NA	75	nei	NA	Trimble Catalyst	10-19cm	NA	NA	blåtopp_molinia_caerulea + bjørnekam_blechnum_spicant + tepperot_potentilla_erecta + molte_rubus_chamaemorus + blåbær_vaccinium_myrtillus + røsslyng_calluna_vulgaris + smyle_avenella_flexuosa + torvmyrull_eriophorum_vaginatum + bjørneskjegg_trichophorum_cespitosum	90	NA	90	95	35	0	7	0	NA	NA	NA	ja	NA	V2-C-1	NA	NA	T4-C-1	NA	NA	55	NA	NA	1	NA	0	NA	nei	NA	NA	NA	NA	NA	45	3	15	NA	NA	NA	NA	NA	NA	0	NA	NA	12:19	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/f0e841b0-ca45-4ae9-8f49-92dde1d29da1	chrpot_miljodirektoratet	2020-08-10 10:54:43	chrpot_miljodirektoratet	2020-08-10 10:54:43	V2	0.942282712191829	NA	NA	0.884970084647632	0.620256785580486	NA	0.97058405797921	NA
{9D9B895F-4459-4664-8941-4E9AA2A23768}	2020-09-01 11:59:59	17:26	ANO0614	ANO0614_42	21395006537500	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2020	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	sol	NA	45	nei	NA	trimble catalyst da1	10-19cm	NA	NA	bjørneskjegg_trichophorum_cespitosum + røsslyng_calluna_vulgaris + blåtopp_molinia_caerulea + rome_narthecium_ossifragum + klokkelyng_erica_tetralix + torvmyrull_eriophorum_vaginatum + småtranebær_oxycoccus_microcarpus + furu_pinus_sylvestris + hvitlyng_andromeda_polifolia	92.2	NA	75	65	50	0	40	0	NA	NA	NA	ja	NA	V1-C-5	NA	NA	V1-C-5	NA	NA	45	1	1	NA	1	0	0	nei	NA	NA	NA	0	0	60	0	10	NA	NA	NA	NA	NA	NA	0	NA	NA	18:00	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/9d9b895f-4459-4664-8941-4e9aa2a23768	solsor_miljodirektoratet	2020-09-03 22:41:13	solsor_miljodirektoratet	2020-09-03 22:41:13	V1	NA	0.47278957746041	NA	0.574710981565726	0.346265744501851	NA	0.771676092222919	NA
{79AAB041-3390-4835-969E-6B5776837C2E}	2020-07-08 11:59:59	12:09	ANO0618	ANO0618_31	23035006796500	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2020	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	sol	NA	100	nei	NA	Trimble-catalyst	0,5-1m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	V12-C-1	NA	NA	V12-C-1	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	Stor grøfting på tværs av myren	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/79aab041-3390-4835-969e-6b5776837c2e	matand_miljodirektoratet	2020-07-09 18:07:16	matand_miljodirektoratet	2020-07-09 18:21:40	V12	NA	NA	NA	NA	NA	NA	NA	NA
{6532F009-D920-4214-B5BD-9AADEA240942}	2020-07-08 11:59:59	11:10	ANO0618	ANO0618_42	23035006796500	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2020	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	sol,opphold	NA	10	nei	NA	Trimble-catalyst	10-19cm	NA	NA	blokkebær_vaccinium_uliginosum + furu_pinus_sylvestris + hvitlyng_andromeda_polifolia + tyttebær_vaccinium_vitis-idaea + stortranebær_oxycoccus_palustris + molte_rubus_chamaemorus + stormarimjelle_melampyrum_pratense + torvmyrull_eriophorum_vaginatum + røsslyng_calluna_vulgaris	63	NA	40	81	80	0	10	0	NA	NA	NA	ja	Ute på flatemyren	V1-C-1	NA	NA	V1-C-1	NA	NA	100	1	1	NA	1	0	0	nei	NA	NA	NA	15	0	0.1	1	5	NA	NA	NA	NA	NA	NA	0	NA	NA	11:27	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/6532f009-d920-4214-b5bd-9aadea240942	matand_miljodirektoratet	2020-07-09 18:07:25	matand_miljodirektoratet	2020-07-09 18:22:41	V1	0.570169783463598	NA	0.721885726742726	NA	0.505507390838369	NA	0.907789291925819	NA
{31CD1417-4143-451E-9772-56624653EE5C}	2020-09-07 11:59:59	11:36	ANO0623	ANO0623_11	21785006756000	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2020	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	sol,overskyet	NA	100	nei	NA	Trimble catalyst, usikkerhet 1 meter	10-19cm	NA	NA	blokkebær_vaccinium_uliginosum + risbjørk_betula_nana + torvmyrull_eriophorum_vaginatum + krekling_empetrum_nigrum + molte_rubus_chamaemorus	93	NA	88	65	20	0	3	0	NA	NA	Molte er visna men registrerte den som frisk, dvs større dekning enn vi ser i dag.	ja	NA	V1-C-5	NA	NA	V1-C-5	NA	NA	80	1	2	NA	1	0	0	nei	NA	20 % er V1 C6	NA	0	10	40	0	0	NA	NA	NA	NA	NA	NA	0	NA	NA	11:57	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/31cd1417-4143-451e-9772-56624653ee5c	kridau_miljodirektoratet	2020-09-07 20:41:26	kridau_miljodirektoratet	2020-09-07 20:41:26	V1	NA	0.779760434673125	NA	0.616725519748525	0.474461865488418	NA	0.950989259015697	NA
{F334ACA9-7C42-440B-A623-D997D1C28142}	2020-09-07 11:59:59	10:38	ANO0623	ANO0623_24	21785006756000	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2020	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	sol,vind,overskyet	NA	100	nei	NA	Trimble catalyst, usikkerhet 1,2 meter	10-19cm	NA	NA	sølvvier_salix_glauca_glauca + grønnvier_salix_phylicifolia + einer_juniperus_communis + risbjørk_betula_nana + torvmyrull_eriophorum_vaginatum + skogrørkvein_calamagrostis_phragmitoides + blokkebær_vaccinium_uliginosum + molte_rubus_chamaemorus + krekling_empetrum_nigrum + myrsnelle_equisetum_palustre + Starrslekta_carex_sp + duskmyrull_eriophorum_angustifolium + sauesvingel_festuca_ovina	98.8	NA	75	90	70	0	2	0	NA	NA	Duskmyrull er usikker. Starr sp kan vere seterstarr eller lignende.	ja	NA	V1-C-6	NA	NA	V1-C-6	NA	NA	90	1	2	NA	1	0	0	nei	NA	NA	NA	0	50	60	0.1	1	NA	NA	NA	NA	NA	NA	0	NA	NA	11:08	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/f334aca9-7c42-440b-a623-d997d1c28142	kridau_miljodirektoratet	2020-09-07 18:51:28	kridau_miljodirektoratet	2020-09-07 18:51:28	V1	NA	0.735029967310525	0.826657868959924	NA	NA	0.85683996553005	NA	0.580998434818768
{320EBA8E-912F-4BA3-85D5-52D7EEC0A889}	2020-09-07 11:59:59	09:12	ANO0623	ANO0623_26	21785006756000	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2020	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	overskyet,sol	NA	100	nei	NA	Trimble catalyst, usikkerhet 0,5 meter	10-19cm	NA	NA	blåtopp_molinia_caerulea + frynsestarr_carex_paupercula + strengstarr_carex_chordorrhiza + dvergjamne_selaginella_selaginoides + fjellfrøstjerne_thalictrum_alpinum + flaskestarr_carex_rostrata + bjørneskjegg_trichophorum_cespitosum + hvitlyng_andromeda_polifolia + myrhatt_comarum_palustre + duskmyrull_eriophorum_angustifolium	50.4	NA	50	95	0	0	0	0	NA	NA	Må sjekke opp strengstarr, kornstarr, duskmyrull kan være breimyrull. Dessverre lite aks igjen på starr som eg antar er flaskestarr.	ja	Satt de så dei stikk opp, er ellers redd for at dei forsvinn i myra. Svært vått til tross for lite nedbør siste måned.	V1-C-3	NA	NA	V1-C-3	NA	NA	60	1	1	NA	NA	0	0	nei	NA	40 er myrkant V1-C7	NA	0	2	7	0	0	NA	NA	NA	NA	NA	NA	0	NA	5 er risbjørk	09:40	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/320eba8e-912f-4ba3-85d5-52d7eec0a889	kridau_miljodirektoratet	2020-09-07 20:16:53	kridau_miljodirektoratet	2020-09-25 10:50:15	V1	NA	0.824710836208562	NA	0.981367129640756	0.841878190627951	NA	NA	0.89875052478595
{307B48FB-57A1-4B17-9176-6BF0D1C85C03}	2020-09-10 11:59:59	11:00	ANO0623	ANO0623_33	21785006756000	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2020	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	sol,vind	NA	75	nei	NA	Trimble catalyst, usikkerhet 0,65 meter	10-19cm	NA	NA	einer_juniperus_communis + sølvvier_salix_glauca_glauca + risbjørk_betula_nana + sølvbunke_deschampsia_cespitosa_cespitosa + skogrørkvein_calamagrostis_phragmitoides + mjødurt_filipendula_ulmaria + myrhatt_comarum_palustre + enghumleblom_geum_rivale + tyttebær_vaccinium_vitis-idaea + skogstorkenebb_geranium_sylvaticum + hvitbladtistel_cirsium_heterophyllum + sauesvingel_festuca_ovina + tepperot_potentilla_erecta + fjelltistel_saussurea_alpina + smyle_avenella_flexuosa + sløke_angelica_sylvestris + hårfrytle_luzula_pilosa + slirestarr_carex_vaginata + seterstarr_carex_brunnescens + myrfiol_viola_palustris + fjellfrøstjerne_thalictrum_alpinum + norsk vintergrønn_pyrola_grandiflora_norvegica + småmarimjelle_melampyrum_sylvaticum + blåbær_vaccinium_myrtillus + slåttestarr_carex_nigra_nigra + svarttopp_bartsia_alpina + gulaks_anthoxanthum_odoratum	104.3	NA	85	40	15	0	10	1	NA	NA	Norsk vintergrønn = vintergrønnslekta, kun to blad	ja	NA	V1-C-7	NA	NA	V1-C-7	NA	NA	75	1	2	NA	NA	0	0	nei	NA	NA	NA	0	30	50	2	7	NA	NA	NA	NA	NA	NA	0	NA	25 % er skog	11:47	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/307b48fb-57a1-4b17-9176-6bf0d1c85c03	kridau_miljodirektoratet	2020-09-10 22:11:20	kridau_miljodirektoratet	2020-09-10 22:11:20	V1	NA	0.979211018022509	0.492004065420814	NA	NA	0.559882462189398	NA	0.541294980893517
{2C90B314-4C2F-49C3-ACAC-786384D622B8}	2020-09-07 11:59:59	13:24	ANO0623	ANO0623_42	21785006756000	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2020	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	overskyet,opphold,vindstille	NA	100	nei	NA	Trimble Catalyst	10-19cm	NA	NA	dvergbjørk_betula_nana_nana + dvergjamne_selaginella_selaginoides + strengstarr_carex_chordorrhiza + myrklegg_pedicularis_palustris + hvitlyng_andromeda_polifolia + trådstarr_carex_lasiocarpa + blåtopp_molinia_caerulea + kornstarr_carex_panicea + bjørneskjegg_trichophorum_cespitosum + frynsestarr_carex_paupercula	50.2	NA	50	95	0	0	1	0	NA	NA	Vått!	ja	NA	V1-C-3	NA	NA	V1-C-3	NA	NA	100	1	1	NA	NA	0	0	nei	NA	NA	NA	0	1	5	0	0	NA	NA	NA	NA	NA	NA	0	NA	NA	14:10	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/2c90b314-4c2f-49c3-acac-786384d622b8	wenfje_miljodirektoratet	2020-09-07 21:32:58	wenfje_miljodirektoratet	2020-09-07 21:32:58	V1	0.966802790356208	NA	0.761097174117189	NA	NA	0.550449496176577	NA	0.593032228392439
{D41788AA-F840-4652-ACE7-F80368B94B19}	2020-09-10 11:59:59	12:35	ANO0623	ANO0623_44	21785006756000	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2020	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	overskyet,sol,vind	NA	100	nei	NA	Trimble catalyst, usikkerhet 0,4 meter	0,5-1m	NA	NA	sølvbunke_deschampsia_cespitosa_cespitosa + trådstarr_carex_lasiocarpa + fjelltistel_saussurea_alpina + fjellfrøstjerne_thalictrum_alpinum + risbjørk_betula_nana + tepperot_potentilla_erecta + svarttopp_bartsia_alpina + gullris_solidago_virgaurea + dvergjamne_selaginella_selaginoides + hvitlyng_andromeda_polifolia + blåtopp_molinia_caerulea + slåttestarr_carex_nigra_nigra + jåblom_parnassia_palustris + myrsnelle_equisetum_palustre + sauesvingel_festuca_ovina	63	NA	60	80	70	0	20	0	NA	NA	Nedvisna	ja	NA	V1-C-3	NA	NA	V1-C-3	NA	NA	100	1	2	NA	NA	0	0	nei	NA	Er kanskje så grunn at den går som myrkant.	NA	0	10	25	0	0	NA	NA	NA	NA	NA	NA	0	NA	NA	13:00	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/d41788aa-f840-4652-ace7-f80368b94b19	kridau_miljodirektoratet	2020-09-10 22:10:10	kridau_miljodirektoratet	2020-09-10 22:10:10	V1	0.58294377893673	NA	0.544313301238708	NA	NA	0.760238130663457	NA	0.645288250621082
{B0FBC7B0-CF39-4A2B-9771-B66CE0A33F08}	2020-09-10 11:59:59	14:51	ANO0623	ANO0623_46	21785006756000	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2020	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	overskyet,vind	NA	100	nei	NA	Trimble catalyst, usikkerhet 1,4 meter	10-19cm	NA	NA	slåttestarr_carex_nigra_nigra + strengstarr_carex_chordorrhiza + slirestarr_carex_vaginata + blokkebær_vaccinium_uliginosum + risbjørk_betula_nana + sølvvier_salix_glauca_glauca + sølvbunke_deschampsia_cespitosa_cespitosa + sauesvingel_festuca_ovina + hvitlyng_andromeda_polifolia + fjelltistel_saussurea_alpina + fjellfrøstjerne_thalictrum_alpinum + myrhatt_comarum_palustre + myrsnelle_equisetum_palustre + stortranebær_oxycoccus_palustris + grønnvier_salix_phylicifolia	58.4	NA	55	85	84	0	1	0	NA	NA	NA	ja	NA	V1-C-6	NA	NA	V1-C-6	NA	NA	60	1	2	NA	NA	0	1	nei	NA	40 er rikare, myrkant C7 eller myrflate C3	NA	0	15	30	0	0	NA	NA	NA	NA	NA	NA	0	NA	NA	15:23	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/b0fbc7b0-cf39-4a2b-9771-b66ce0a33f08	kridau_miljodirektoratet	2020-09-15 14:20:54	kridau_miljodirektoratet	2020-09-15 14:20:54	V1	NA	0.573467106150031	0.913034342453114	NA	NA	0.736734284737406	0.953813716020729	NA
{D05EF3B0-493D-4BE9-AFD5-C16AD44D6BF3}	2020-09-07 11:59:59	14:11	ANO0623	ANO0623_51	21785006756000	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2020	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	overskyet	NA	100	nei	NA	Trimble catalyst, usikkerhet 3,3 meter	10-19cm	NA	NA	trådstarr_carex_lasiocarpa + frynsestarr_carex_paupercula + flaskestarr_carex_rostrata + torvmyrull_eriophorum_vaginatum + duskmyrull_eriophorum_angustifolium + hvitlyng_andromeda_polifolia + strengstarr_carex_chordorrhiza + bjørneskjegg_trichophorum_cespitosum	51.1	NA	50	50	3	0	0	25	NA	NA	Bar jord = gjørme. Dessverre tråkka eg rundt i ruta for å finne den. Dekning av  artene er litt tipping pga veldig vått til tross for ingen nedbør siste måned.	ja	NA	V1-C-2	NA	NA	V1-C-2	NA	NA	100	1	1	NA	NA	0	0	nei	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	NA	NA	0	NA	Har ikkje sjekka heile sirkel, så kan vere litt vier eller lignende	14:33	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/d05ef3b0-493d-4be9-afd5-c16ad44d6bf3	kridau_miljodirektoratet	2020-09-07 18:47:02	kridau_miljodirektoratet	2020-09-25 10:50:12	V1	0.863025807938006	NA	NA	0.758520831675453	NA	0.915737522868244	NA	0.609593527314945
{268E5282-FC4E-43D1-937A-65FDF7A49860}	2020-09-10 11:59:59	13:16	ANO0623	ANO0623_55	21785006756000	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2020	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	sol,overskyet,vind	NA	100	nei	NA	Trimble catalyst, usikkerhet 1,5 meter	10-19cm	NA	NA	sølvvier_salix_glauca_glauca + risbjørk_betula_nana + mjødurt_filipendula_ulmaria + myrhatt_comarum_palustre + enghumleblom_geum_rivale + stolpestarr_carex_nigra_juncea + sølvbunke_deschampsia_cespitosa_cespitosa + hvitmaure_galium_boreale + fjellfrøstjerne_thalictrum_alpinum + sauesvingel_festuca_ovina + blåtopp_molinia_caerulea	99	NA	80	40	18	0	2	30	NA	NA	«Slåttestarren» som veks som ei høg tue antar eg er stolpestarr. 	ja	Motsatt i nordøstre og sørvestre	V1-C-7	NA	NA	V1-C-7	NA	NA	100	2	2	NA	NA	0	1	nei	NA	Grøft eller sti går gjennom sirkel og tangere rute ved sørøstre hjørne	NA	0	45	55	1.5	0	NA	NA	NA	NA	NA	NA	0	NA	Tuete. 	13:39	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/268e5282-fc4e-43d1-937a-65fdf7a49860	kridau_miljodirektoratet	2020-09-10 22:01:28	kridau_miljodirektoratet	2020-09-10 22:01:28	V1	NA	0.796665715370567	0.769504912732906	NA	NA	0.515047863125592	NA	0.466707264125812
{0372FF0C-633A-4110-A852-F4B21BF407D1}	2020-09-07 11:59:59	15:36	ANO0623	ANO0623_64	21785006756000	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2020	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	overskyet,opphold,vind	NA	100	nei	NA	Trimble Catalyst	10-19cm	NA	NA	dvergbjørk_betula_nana_nana + løvetannslekta_taraxacum + bjørk_betula_pubescens + smyle_avenella_flexuosa + seterstarr_carex_brunnescens + slåttestarr_carex_nigra_nigra + einer_juniperus_communis + fjellfrøstjerne_thalictrum_alpinum + sølvbunke_deschampsia_cespitosa_cespitosa + blåtopp_molinia_caerulea + skogrørkvein_calamagrostis_phragmitoides + sauesvingel_festuca_ovina + sølvvier_salix_glauca_glauca + engsyre_rumex_acetosa + skogstorkenebb_geranium_sylvaticum + stormarimjelle_melampyrum_pratense + Starrslekta_carex_sp	70.1	NA	66	50	0	0	4	1	NA	NA	NA	ja	NA	V1-C-6	NA	NA	V1-C-6	NA	NA	55	1	1	NA	NA	0	0	nei	NA	Resten V1-C7	NA	0	40	60	0	0	NA	NA	NA	NA	NA	NA	0	NA	NA	16:06	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/0372ff0c-633a-4110-a852-f4b21bf407d1	wenfje_miljodirektoratet	2020-09-07 21:33:30	wenfje_miljodirektoratet	2020-09-07 21:33:30	V1	0.927159090901764	NA	0.800478755378483	NA	NA	0.803714726503663	NA	0.644475451434581
{39DFFC2F-4E8D-4CEF-B661-E6A8FCFF7D98}	2020-09-10 11:59:59	14:10	ANO0623	ANO0623_66	21785006756000	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2020	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	sol,vind	NA	100	nei	NA	Trimble catalyst, usikkerhet 0,4 meter	10-19cm	NA	NA	sølvvier_salix_glauca_glauca + grønnvier_salix_phylicifolia + slåttestarr_carex_nigra_nigra + sauesvingel_festuca_ovina + engfrytle_luzula_multiflora_multiflora + svarttopp_bartsia_alpina + fjellpestrot_petasites_frigidus + fjellfrøstjerne_thalictrum_alpinum + fjelltistel_saussurea_alpina + enghumleblom_geum_rivale + skogstorkenebb_geranium_sylvaticum + dvergjamne_selaginella_selaginoides + hvitmaure_galium_boreale + sløke_angelica_sylvestris + sølvbunke_deschampsia_cespitosa_cespitosa + engsoleie_ranunculus_acris_acris + slirestarr_carex_vaginata + gullris_solidago_virgaurea + tyttebær_vaccinium_vitis-idaea + legevintergrønn_pyrola_rotundifolia_rotundifolia	66.2	NA	60	65	50	0	2	0	NA	NA	NA	ja	NA	V1-C-7	NA	NA	V1-C-7	NA	NA	100	1	2	NA	NA	0	1	nei	NA	NA	NA	0	30	45	0	0	NA	NA	NA	NA	NA	NA	0	NA	NA	14:39	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/39dffc2f-4e8d-4cef-b661-e6a8fcff7d98	kridau_miljodirektoratet	2020-09-15 14:21:42	kridau_miljodirektoratet	2020-09-15 14:21:42	V1	NA	0.845267328278134	0.616971783407584	NA	NA	0.501653398990571	NA	0.524651447420712
